date,'GDPC1','PCECC96','PCDGx','PCESVx','PCNDx','GPDIC1','FPIx','Y033RC1Q027SBEAx','PNFIx','PRFIx','A014RE1Q156NBEA','GCEC1','A823RL1Q225SBEA','FGRECPTx','SLCEx','EXPGSC1','IMPGSC1','DPIC96','OUTNFB','OUTBS','OUTMS','INDPRO','IPFINAL','IPCONGD','IPMAT','IPDMAT','IPNMAT','IPDCONGD','IPB51110SQ','IPNCONGD','IPBUSEQ','IPB51220SQ','TCU','CUMFNS','PAYEMS','USPRIV','MANEMP','SRVPRD','USGOOD','DMANEMP','NDMANEMP','USCONS','USEHS','USFIRE','USINFO','USPBS','USLAH','USSERV','USMINE','USTPU','USGOVT','USTRADE','USWTRADE','CES9091000001','CES9092000001','CES9093000001','CE16OV','CIVPART','UNRATE','UNRATESTx','UNRATELTx','LNS14000012','LNS14000025','LNS14000026','UEMPLT5','UEMP5TO14','UEMP15T26','UEMP27OV','LNS13023621','LNS13023557','LNS13023705','LNS13023569','LNS12032194','HOABS','HOAMS','HOANBS','AWHMAN','AWHNONAG','AWOTMAN','HWIx','HOUST','HOUST5F','PERMIT','HOUSTMW','HOUSTNE','HOUSTS','HOUSTW','CMRMTSPLx','RSAFSx','AMDMNOx','ACOGNOx','AMDMUOx','ANDENOx','INVCQRMTSPL','PCECTPI','PCEPILFE','GDPCTPI','GPDICTPI','IPDBS','DGDSRG3Q086SBEA','DDURRG3Q086SBEA','DSERRG3Q086SBEA','DNDGRG3Q086SBEA','DHCERG3Q086SBEA','DMOTRG3Q086SBEA','DFDHRG3Q086SBEA','DREQRG3Q086SBEA','DODGRG3Q086SBEA','DFXARG3Q086SBEA','DCLORG3Q086SBEA','DGOERG3Q086SBEA','DONGRG3Q086SBEA','DHUTRG3Q086SBEA','DHLCRG3Q086SBEA','DTRSRG3Q086SBEA','DRCARG3Q086SBEA','DFSARG3Q086SBEA','DIFSRG3Q086SBEA','DOTSRG3Q086SBEA','CPIAUCSL','CPILFESL','WPSFD49207','PPIACO','WPSFD49502','WPSFD4111','PPIIDC','WPSID61','WPU0531','WPU0561','OILPRICEx','AHETPIx','CES2000000008x','CES3000000008x','COMPRMS','COMPRNFB','RCPHBS','OPHMFG','OPHNFB','OPHPBS','ULCBS','ULCMFG','ULCNFB','UNLPNBS','FEDFUNDS','TB3MS','TB6MS','GS1','GS10','MORTGAGE30US','AAA','BAA','BAA10YM','MORTG10YRx','TB6M3Mx','GS1TB3Mx','GS10TB3Mx','CPF3MTB3Mx','BOGMBASEREALx','M1REAL','M2REAL','BUSLOANSx','CONSUMERx','NONREVSLx','REALLNx','REVOLSLx','TOTALSLx','DRIWCIL','TABSHNOx','TLBSHNOx','LIABPIx','TNWBSHNOx','NWPIx','TARESAx','HNOREMQ027Sx','TFAABSHNOx','VXOCLSx','USSTHPI','SPCS10RSA','SPCS20RSA','TWEXAFEGSMTHx','EXUSEU','EXSZUSx','EXJPUSx','EXUSUKx','EXCAUSx','UMCSENTx','USEPUINDXM','B020RE1Q156NBEA','B021RE1Q156NBEA','GFDEGDQ188S','GFDEBTNx','IPMANSICS','IPB51222S','IPFUELS','UEMPMEAN','CES0600000007','TOTRESNS','NONBORRES','GS5','TB3SMFFM','T5YFFM','AAAFFM','WPSID62','PPICMM','CPIAPPSL','CPITRNSL','CPIMEDSL','CUSR0000SAC','CUSR0000SAD','CUSR0000SAS','CPIULFSL','CUSR0000SA0L2','CUSR0000SA0L5','CES0600000008','DTCOLNVHFNM','DTCTHFNM','INVEST','HWIURATIOx','CLAIMSx','BUSINVx','ISRATIOx','CONSPIx','CP3M','COMPAPFF','PERMITNE','PERMITMW','PERMITS','PERMITW','NIKKEI225','NASDAQCOM','CUSR0000SEHC','TLBSNNCBx','TLBSNNCBBDIx','TTAABSNNCBx','TNWMVBSNNCBx','TNWMVBSNNCBBDIx','TLBSNNBx','TLBSNNBBDIx','TABSNNBx','TNWBSNNBx','TNWBSNNBBDIx','CNCFx','S&P 500','S&P: indust','S&P div yield','S&P PE ratio'
1959 Q3,0.000705355,0.010392384,0.019151202,0.013429329,0.003853398,-0.066761827,0.010542328,0.032048202,0.026577715,-0.01891262,0.1,0.00851498,5.5,-0.024807417,0.000659078,0.092069782,0.009502025,-0.001351363,-0.00157274,-0.001904158,-0.004667389,-0.041761024,0.013428787,0.01107171,-0.109494367,-0.18422993,0.003682831,0.002502235,-0.035123545,0.013198821,0.019660804,0.019460924,85.14745166,80.4988,9.97E-05,-0.001021724,-0.007502328,0.004820319,-0.008277293,-0.017680716,0.007035247,-0.005298763,0.006259998,0.007330018,-0.004638586,0.002675411,0.005539642,0.006622511,-0.035032111,0.004559694,0.006322556,0.007648612,0.012202869,0,0.004949369,0.010171798,0.00158893,0.0333,0.1667,0.346552795,-0.164028974,0.7667,0.2667,-0.1333,0.065650272,0.168616806,0.030047084,-0.209131702,0.094058132,0.004495353,-0.009053124,0.009334691,0.03748308,-0.009338644,-0.013603186,-0.002915037,40.3667,-0.121526231,-0.0667,1655,-0.016249765,-0.118763597,-0.015019963,-0.005524876,-0.060070142,0.016731278,-0.041817936,-0.015607535,0.00816166,-0.093249152,-0.002124323,-0.005754604,-0.030671096,0.011424261,0.002020466,0.001297514,0.001331498,-0.001329799,0.002897078,0.001928555,-0.00399464,0.002026936,0.003980305,0.001875618,-0.008126717,-0.00340197,0.005134533,-0.001115754,0.007930946,0.001437781,-0.008586768,0.004387398,-0.001321827,0.000403386,-0.000850385,-0.000408883,-0.003429783,0.006901736,0.013453761,0.00342836,-0.001134805,-0.00401205,-0.005254806,-0.001001499,0.001833647,-0.003284075,-0.006498484,-0.014523397,-0.0115503,-0.006648501,0.004217174,0.010652164,-0.008242389,0.006231837,0.000678946,0.007717329,0.00877096,0.001345237,0.007428869,0.005440855,0.00585942,0.004522311,0.00320866,0.4934,0.54,0.7567,0.6866,0.2466,-0.121919356,0.12,0.1634,0.6133,1.637847857,0.59,1.06,0.96,0.65,0.006083693,0.001926847,0.008382367,0.038300419,0.042048159,0.031360737,0.017144627,0.057154218,0.031360737,16.24824112,0.002314412,0.024937881,0.026288742,6.14E-05,525.212024,-0.000637626,0.011964941,-0.000788768,20.26539326,0.008671806,0.004469136,0.014581734,-0.002967887,0.005367356,-0.000602172,0.000240077,-0.002205308,-0.007722852,92.88337403,14.31675714,0.4,0.1,0.296152932,-45768.47612,-0.040650575,0.032805393,-0.021159108,-0.9333,-0.2666,0.003577444,0.010976648,0.36,-0.0367,1.1067,0.8967,-0.020309613,-0.013230524,0.002939688,-0.003437,-8.73E-05,0.0030015,-0.002623452,0.001349558,-0.001184402,0.005402414,0.005602123,-0.010877549,0.027732604,0.028334025,-0.000747704,-0.0171,0.092344558,0.015924256,0.0516,0.0041,0.59,0.62,-0.015565251,-0.006452532,-0.014147571,-0.026618228,0.099538907,-0.048525214,-8.27E-05,0.00938974,0.0088,0.003350087,0.009818272,-21.14,0.025569575,275139.48,-0.000153554,-0.004481615,-38.29,0.018984901,0.021049207,0.023640716,-0.0292,-0.017545548
1959 Q4,0.00284484,0.001125959,-0.048954278,0.012105645,0.006140066,0.032027587,-0.011666495,-0.002026618,-0.002794323,-0.028718739,0.8,-0.00821144,-3.9,0.003106806,-0.005176107,-0.05075356,-0.025721849,0.007096717,-0.002977496,0.000461947,-0.000935541,0.004768284,-0.011044336,-0.010277677,0.023519117,0.040392237,-0.009815389,-0.053004674,-0.155866433,0.005385171,-0.021538484,0.021139319,84.84484344,80.0757,0.00371736,0.002013048,-0.001042232,0.007452391,-0.002989018,-0.001893131,0.000156941,-0.013535836,0.012403611,0.007679391,-0.000969106,0.007526415,0.00609759,0.011929727,0,0.003149221,0.013088452,0.004919523,0.005179171,0.015180798,0.010270285,0.012927793,0.000806354,0.0333,0.3333,0.324653443,-0.018278758,0.2333,0.3333,0.2,0.070769051,0.052180791,0.109033753,-0.022744264,0.07704882,0.0092852,-0.002417145,0.003999853,0.061002886,-0.000882192,-0.010283074,0.000171708,40.1,-0.101684323,-0.1666,1572,-0.032627531,-0.047781719,-0.039570926,-0.054067221,0.017345197,-0.020632453,-0.063352979,-0.014036665,-0.018631205,0.006267505,-0.000552038,0.012744422,-0.026284454,0.010959769,-0.000649556,-0.000925795,-0.000320691,-0.001317123,-0.000165474,-0.000499923,-0.000262482,-0.000776359,-0.000519628,0.000284102,0.000395859,-0.001250058,0.00016654,-0.000541167,-0.003175637,-0.002298661,0.022827254,-0.006646657,0.001089483,0.008914278,-0.002692698,-0.003793504,-0.004155423,0.005831944,-0.004003809,0.000883103,0.002174644,-0.002024192,-0.00106861,-0.005016579,-0.001999111,0.002184497,0.003243828,-0.029919544,-0.015635295,-0.00571939,0.003692917,0.008692708,-0.004134756,0.004913771,0.003561754,0.007195148,0.009135289,-0.003151922,0.001341821,0.01189306,0.00379677,0.012725757,-0.008832865,0.4133,0.69,0.51,0.3134,0.08,0.029692287,0.0967,0.1566,0.69,1.626575327,0.41,0.69,0.35,0.53,-0.000145846,-0.015031558,-0.002566635,0.015006469,0.036186739,0.03186041,0.015628364,0.051537151,0.03186041,11.578278,0.012602265,0.02771001,0.020613496,0.011065553,527.300772,0.013533138,0.009572079,0.01545207,20.76881049,0.006194731,0.000206156,0.008165131,0.004792663,-0.006829841,0.004161471,0.000839815,-0.002067442,-0.004936207,93.8,9.91688008,-0.2,-0.1,0.204407788,-17359.85289,0.003587824,0.023813004,0.015815006,-0.8667,-0.2334,0.003563664,0.015062476,0.1434,0.24,0.8367,0.58,0.008358364,0.034273633,-0.004449346,-0.001150345,-0.001614428,0.000985542,-0.001737727,-9.94E-05,-3.58E-05,-0.003258968,-0.003380137,0.003075814,-0.050167149,-0.023260275,0.012579666,-0.0487,0.12581094,0.003832472,0.0035,0.0032,0.57,0.77,-0.046537515,-0.039126095,-0.034013413,-0.047898785,0.082004249,-0.04131583,0.000176906,0.036701367,0.0086,0.006666691,0.000264315,-134.93,-0.01531356,254967.79,-0.002244681,-4.07E-05,-95.21,0.060827523,-0.016597044,-0.01662974,0.0852,-0.061596834
1960 Q1,0.022228255,0.009520813,0.031666496,0.00902965,0,0.095787729,0.032855746,0.034199913,0.034165713,0.030305594,2.1,-0.017202028,-14.2,0.08753758,0.016598782,0.121225914,0.037077074,0.011476162,0.029326601,0.024577146,0.034785271,0.058546357,0.036607687,0.038196505,0.093305863,0.146306892,0.028133208,0.122549576,0.298458405,0.007641709,0.045861582,0.005320888,84.50581035,84.4715,0.012792747,0.013370861,0.024209788,0.010207304,0.017442453,0.037699047,0.004905051,-0.015952482,0.012481383,0.008552758,0.014820808,0.013171849,0.011794074,0.012374937,0.011531198,0.008009923,0.009625632,0.010785227,0.003901256,0.012314765,0.003547653,0.01023809,0.004395251,-0.4333,-0.4667,-0.40558325,-0.027542966,-0.9667,-0.4333,-0.3333,-0.084403264,-0.123359487,-0.009369582,-0.041840962,-0.082314685,-0.019340896,-0.018088947,-0.024336116,-0.099956077,-0.002615859,0.011342515,0.006256736,40.3,0.054837919,0.1666,1942,-0.071086293,-0.009302259,0.047356234,-0.080123827,-0.09279996,-0.077169527,-0.038652348,0.038177808,0.016610813,-0.008804802,0.010589496,-0.060591056,0.044634179,0.014641878,-0.004124107,-0.00256818,-0.002009794,-0.000738048,-0.000264599,-0.004076915,-0.00103362,-0.004257805,-0.005136168,-0.003055491,-0.00719684,0.003136594,0.004119804,0.003041736,-0.001346487,0.000150861,-0.033809662,-0.002375201,-0.003011773,-0.010388418,0.001365408,-0.005864928,0.002981731,0.002594179,-0.007320966,-0.005125836,-0.00221966,0.009063949,0.008443051,0.012036157,0.024142325,-0.00109567,-0.002163243,-0.04217891,-0.003152687,-0.003153347,0.004807491,0.017427935,0.022133517,0.009885367,0.020180679,0.025215096,0.023008499,0.023086338,0.027197418,-0.00109936,-0.011883626,-0.001981983,0.006568998,-0.0567,-0.3567,-0.4233,-0.3467,-0.0966,0.325037774,-0.0167,0.0367,0.8233,1.035048413,0.34,0.7,0.61,0.81,-0.022685097,-0.003565814,0.004110056,0.022570934,0.024186768,0.021211187,0.014966229,0.05091379,0.021211187,21.58894165,0.001071967,0.001348051,-0.010128352,0.001043652,521.8282741,-0.005268886,0.021476172,-0.006539897,16.82741296,0.010006356,0.033153522,0.048233213,0.023483292,-0.077570276,-0.000138437,0.000841329,0.000178396,0.002313599,100,-7.057125235,0.4,0,-0.452996434,29166.60638,0.063516196,0.007534643,0.001147364,0.1667,0.0334,-0.026935997,-0.022518069,-0.1867,-0.06,0.7067,0.62,0.011951249,-0.009497069,0.000728338,-0.009992005,0.00297321,-0.004981566,-0.001730619,-0.002891866,-2.87E-05,-0.00108055,-0.002231162,0.018078999,-0.025251275,-0.018192907,-0.014146939,0.1397,-0.088713625,0.025571873,-0.0069,0.0012,-0.07,0.75,0.028959297,0.037972938,0.057213557,0.053590811,0.050797879,0.022735531,0.000962308,0,0.009,0.003316753,0.00266781,119.84,0.037668026,278692.55,0.009130177,0.004258944,86.68,-0.051304018,-0.026073031,-0.029895863,0.2278,-0.057371325
1960 Q2,-0.005405316,0.012535599,0.022500696,0.010987161,0.013401827,-0.097837396,-0.018341764,0.016711092,0.014503061,-0.085421742,0.6,0.01116577,0.9,-0.017978581,0.024597201,0.028284531,0.007403661,0.00644686,-0.014008634,-0.011443587,-0.005975709,-0.021939951,0,0.005339465,-0.05054346,-0.083432596,-0.009223836,-0.016443431,-0.022330727,0.013235302,-0.009365765,0.020592948,85.31900031,81.318,0.002416811,0.001121882,-0.009887781,0.007644512,-0.007019744,-0.016559716,-0.000260307,0.007675659,0.008918422,0.007424149,-0.002678421,0.005310287,0.010985945,0.008746412,-0.005962582,0.00720212,0.009494493,0.009395938,0.003711507,0.008448205,0.012100005,0.009177107,0.012919656,0.6667,0.1,0.13048796,-0.065126792,-0.2,0.0333,0.0666,0.091944632,0.01827528,-0.036877187,-0.092615321,0.082861226,0.012360694,0.025950734,0.018956993,0.117114108,0.009791914,-0.010047818,0.001629066,40,-0.177907668,-0.4,1816,-0.067292777,-0.004013383,-0.035387526,-0.040954105,-0.072211803,-0.064679347,-0.092850164,-0.022396286,0.01594139,-0.008724574,0.008184496,-0.05436934,-0.043473284,0.012750215,0.003966242,0.000632827,0.001686079,0.000202546,-0.001016321,0.006406045,0.000278604,0.00100158,0.008513953,0.000768739,0.001514513,-0.00027112,-0.000751648,-0.001184573,0.014912796,0.00297876,0.011707729,-0.002715565,-0.000383113,0.017728951,-0.004417761,-0.001758102,-0.00653308,-0.003204182,0.002991425,0.005080826,-0.002197306,0.000972292,-0.002120578,0.001951091,0.003562637,-0.003270946,-0.001082658,0.03974538,-0.003784449,-0.00378566,-0.000349426,0.001305595,-0.002223589,0.000949322,0.000567945,-0.01012492,0.003154046,-0.015635694,-0.021230171,0.017143651,0.009985379,0.02220629,-0.035239728,-0.2366,-0.88,-0.9267,-0.7,-0.2267,-0.436674884,-0.1,-0.0633,0.9867,1.941459931,0.3,0.88,1.27,1.08,-0.00867449,-0.008087459,0.002228713,0.02370983,0.017375147,0.024219875,0.000342867,0.061045781,0.024219875,19.68146036,0.007281365,0.028697343,0.022250607,0.005058642,521.1043725,0.008039019,0.00487254,0.008345613,20.69445428,0.006292579,-0.009113416,0.000418047,-0.016990911,0.053303533,-0.001778312,0.000361898,0.001105347,0.023359484,93.3,20.60215742,0.2,0,0.353049165,-33322.55467,-0.026453445,0.019405472,0.020430567,-1.0667,-0.1334,0.014286126,0.018765928,-0.34,-0.7033,0.6033,0.7567,0.005450692,-0.021598195,0.002185767,-2.31E-05,-0.001611339,0.004969677,-0.006092107,-4.91E-05,-0.005647675,0.003198817,0.003323214,-0.019676729,0.041375263,0.014617846,0.007990865,-0.0499,0.092812805,0.013964049,0.0413,0.0022,-0.62,0.38,-0.089272868,-0.001433979,-0.040409538,-0.019418199,0.070539271,-0.07390583,-0.000687716,0.00896867,0.009,0.006600684,0.000366802,-32.75,0.018389013,279685.92,0.00310529,0.000425405,-22.94,0.014830378,-0.003679685,-0.006777822,0.0876,-0.024348611
1960 Q3,0.004882275,-0.004005492,-0.008030024,-0.001192237,-0.005879816,-0.002543922,-0.021665598,-0.044132907,-0.017656136,-0.030290466,0.8,0.024161183,12.9,-0.010186456,0.014692997,0.021562751,-0.029912427,0.00190418,0.000345423,0.004037193,-0.010545678,-0.016578135,-0.013087625,-0.011861879,-0.021348351,-0.028770111,-0.013081787,-0.03946005,-0.035486476,-0.001502143,-0.031627923,0.012707375,81.30676525,78.8989,-0.005091283,-0.006102291,-0.012759067,-0.000976076,-0.012618023,-0.016949558,-0.006791725,-0.010023472,0.006693553,0.007500529,-0.008851299,0.001166303,-0.004225909,0.006942464,-0.019845302,-0.005254522,0.00039365,-0.004880584,0.002242712,-0.028679296,0.015837233,0.010406829,-0.000570339,0,0.3,0.297475167,0.026819862,0.3334,0.4333,0.2,-0.011430871,0.122885608,0.154901637,0.048163405,0.122342598,0.031456215,0.009692888,0.022293108,0.049662188,-0.001455668,-0.020157453,-0.005675309,39.6667,-0.127610725,-0.0666,1681,-0.04540737,-0.014855235,-0.0163256,-0.031287355,-0.031698531,-0.057953643,-0.051008732,-0.007324626,-0.014086151,0.015419815,-0.011578496,-0.019340026,-0.05557436,0.003667678,-0.001543753,0.000137006,0.000768057,-0.001713162,-0.000808499,-0.003545335,-0.001865226,0.000985156,-0.004131066,0.000397067,-0.002217034,-0.001526857,-0.002361874,-0.000641303,-0.013497182,-0.001569059,0.021032465,6.02E-05,0.001539609,-0.006983769,0.003831535,0.003256622,0.000901528,0.000791005,0.000217273,-0.005424965,-0.003264115,-0.005009515,-0.005257187,-0.005986018,-0.016154029,-1.49E-06,2.07E-06,-0.057804654,-0.003925412,-0.003927349,0.00275892,0.012418641,0.000733172,0.005741605,0.005454748,-0.001449146,0.009549071,0.006005478,0.005479288,-0.006421682,0.002261821,0,0.011283435,-0.76,-0.6333,-0.58,-0.7967,-0.4267,-0.306647706,-0.14,-0.1434,1.27,1.905266285,0.35,0.71,1.47,1.01,0.008106473,0.008717645,0.017106674,0.007076109,0.020958507,0.013215547,-0.002664775,0.035860835,0.013215547,6.490839989,-0.003918481,0.017232078,0.01532772,-0.006165556,516.9159589,-0.007791834,0.008320935,-0.009039906,23.49493172,0.004899714,-0.006134345,0.002339908,-0.000574888,0.021565587,-0.003658936,-0.004678705,0.001531203,-0.000821271,97.2,7.371162783,0.1,-0.1,0.528933805,39467.11945,-0.018555993,0.015023001,0.007092289,0.4334,-0.2666,0.025445004,0.022566769,-0.6267,-0.5767,0.7367,1.3767,-0.02520982,0.004877604,-0.001482517,0.001103956,-0.003063286,-0.004966715,0.002583993,-5.25E-05,0.003372684,-0.00428135,-0.002224911,0.005902024,-0.014738201,0.007620922,0.053933662,-0.0654,0.111530043,0.006735676,0.0275,0.0015,-0.7,0.44,0.070463539,-0.033555008,-0.084827073,0.002304264,0.080432904,-0.020654805,-0.000513129,0,0.0086,0.006557401,0.007590654,-64.59,0.018821824,274719.01,0.007950739,0.006012239,-47.84,0.036740638,-0.006261761,-0.012285229,0.0276,0.001369042
1960 Q4,-0.012917101,0.001294343,-0.025449765,0.009609963,0.00069033,-0.117410877,-0.001998884,-0.03576974,-0.002352073,-0.001083962,-1.1,0.006910122,1.6,-0.021055198,0.011445327,0.005310132,-0.048322449,-0.000414308,-0.022527802,-0.019366903,-0.01585341,-0.024398329,-0.011298693,-0.006565235,-0.042883044,-0.066876183,-0.020464374,-0.027052726,-0.030847874,0.000750116,-0.027644687,0.00668593,80.96629438,75.8523,-0.005914079,-0.008529912,-0.017791766,0.00069188,-0.018182163,-0.024040699,-0.009004563,-0.020353484,0.006312025,0.004838811,-0.012446718,-0.000538117,-0.000866593,0.006035368,-0.017582826,-0.005071665,0.008114032,-0.002673316,-0.003990503,0.006789276,0.009639145,0.008277111,-0.00279077,0.0666,0.7334,0.516907808,0.184290618,1.1666,0.6,0.7667,0.084768001,0.1111256,0.192564924,0.26909358,0.163381623,0.027578632,-0.006568425,0.043475893,0.07194675,-0.011420425,-0.023092648,-0.009332458,39.1333,-0.137233874,-0.2,1524,-0.023079044,0.137096459,-0.025515928,-0.101458679,0.165814484,-0.107395733,0.020270964,-0.012707698,-0.002719737,-0.059294901,0.004678462,-0.027090227,-0.046602502,0.001732555,0.000711717,-0.000670457,4.11E-05,-0.000979727,0.000649719,0.002318241,0.001313759,-0.001301823,0.002632088,-0.001908354,0.003954844,-6.22E-05,-0.002652677,-0.000876351,0.01077765,-0.001840119,-0.018504374,0.00078217,-0.001050324,-0.009225534,0.002628597,-0.003043804,-0.001370808,-0.000667998,-0.002156588,0.005836022,0.006520571,0.0059603,0.005262557,0.005904464,0.018565248,0.001086727,-0.001087348,0.021383737,-0.003252393,-0.003251715,0.002300002,0.005439242,-0.000151461,0.008442025,-0.002034972,0.003094258,0.007436904,-0.013180314,-0.007920576,0.01743302,0.011238458,0.017529354,-0.024742588,-0.64,-0.0533,-0.08,-0.08,0.0534,-0.317360549,0.0067,-0.0066,1.21,1.947405198,0.32,0.69,1.58,0.96,-0.009725744,-0.006953984,0.008077744,0.006294348,0.016262286,0.01060101,0.003219146,0.033779877,0.01060101,11.87128152,0.022433708,0.021467895,0.021882108,0.022537392,528.9172686,0.029490457,-1.36E-05,0.032822391,21.82405922,-0.000661753,-0.014095211,-0.005497548,-0.010937637,0.052226386,-0.000742683,0.001318421,0.000177895,0.005734783,90.1,9.74522787,0,-0.2,1.090180869,15088.38944,-0.028092086,0.011616274,-0.005220565,0.7,-0.5667,0.008473443,0.010212951,0.0734,0.01,1.45,2.0233,0.025284847,-0.020643337,-0.001462091,-1.13E-05,0.001449922,0.007917861,-1.66E-05,-0.001414852,-0.0022521,0.005304984,0.003293957,-0.005981648,-0.03561028,-0.027823279,0.022887649,-0.0853,0.075103102,-0.003938179,0.0035,0.0014,-0.1,0.97,-0.103253192,0.02779974,0.018530489,-0.055602845,0.112526458,0.002333809,-0.001246251,0.026433257,0.0089,0,-0.007131451,-15.73,-0.005145261,273282.03,0.003841928,0.005435846,8.21,9.88E-05,-0.006964252,-0.006569476,0.0257,0.000796224
1961 Q1,0.006726373,-0.000371624,-0.056540724,0.009790715,0.005951327,0.025621417,-0.008522702,-0.033095085,-0.014371914,0.00394047,-0.5,0.014739121,1.3,-0.000726327,0.031876997,-0.006899944,-0.00485191,0.009401656,0.007098261,0.005711499,-0.006665085,-0.015258693,-0.014605819,-0.015225586,-0.020687806,-0.045300278,0.008302765,-0.075799293,-0.211886052,0.003752025,-0.015866214,0.01130601,79.8061458,73.8284,-0.005862248,-0.008055554,-0.018361408,-0.000104226,-0.016747206,-0.028213114,-0.004772013,-0.00538345,0.00671895,0.004425925,-0.011811161,-8.97E-05,-0.001445992,0.006283997,-0.028792002,-0.005974851,0.005722421,-0.003435642,-0.004684214,-0.001693003,0.011867018,0.007419974,-0.001545349,0,0.5333,0.36974041,0.152223486,1.4667,0.4334,0.5,0.034832017,0.057347316,0.158689952,0.179823319,0.122585779,0.028371073,-0.00380619,0.023211751,0.082947521,-0.005464932,-0.02210465,-0.005664755,39.4,-0.071531411,-0.0667,1461,0.045637359,0.085230433,0.009602337,0.114987633,-0.198550797,0.142569347,0.030737767,-0.017582809,-0.007814346,-0.032667091,-0.003010677,-0.016192711,-0.031110186,-0.000643596,-0.002549583,-0.001555182,-0.003178033,-0.000165395,-0.000304597,-0.00251225,0.001902523,-0.002539297,-0.00413797,-0.003200345,0.005551014,-0.001477695,-0.000840408,0.00094371,-0.007299428,-0.001425693,-0.003229698,0.000179067,-0.001405283,-0.012822778,-0.000219083,0.004557422,0.003695469,-0.010754698,-0.00517761,-0.004387813,-0.003270589,-0.00794938,0.001043291,-0.009852217,-0.029687179,0.00328616,0.00108383,-0.036511865,-0.001700839,-0.001702524,0.004452546,0.009362935,-0.000157962,0.011658149,0.006729728,0.007359866,0.016006523,0.012756867,0.011148677,-0.0017554,0.000501497,-0.003994621,0.010585588,-0.2934,0.0433,-0.0933,-0.12,-0.1,-0.278807699,-0.05,-0.0334,1.2767,1.778345224,0.19,0.52,1.44,0.66,-0.031061718,0.002956083,0.015113638,0.004075938,0.026623683,0.008881224,0.006574209,0.023006548,0.008881224,7.797785552,0.020138823,0.001645005,-0.007756711,0.022104362,535.6790085,0.027703679,-0.004680985,0.03115018,19.50914195,0.007103376,0.003979699,0.015695883,-0.001617412,0.025056921,0.002087393,-0.001438769,-0.003421122,0.010967917,91.6,-9.703434981,0,0,0.329637149,19405.66617,-0.017408302,0.009907308,0.017786358,0.5333,0.3667,-0.026620963,-0.036697872,-0.1034,0.3467,1.64,2.2667,-2.71E-05,-0.018745705,-0.000728391,0.007860491,-5.49E-05,-0.006926298,0.004389994,-3.43E-05,0.003355934,-0.003199874,-0.003310962,0.002982745,-0.029759725,-0.01950158,-0.020525558,-0.0416,0.056651494,-0.014243502,-0.0035,1.00E-04,-0.26,1.01,-0.037537919,0.032650307,-0.002450737,0.033495837,0.16166236,0.095176625,-0.000971881,-0.01754431,0.0089,0,0.00357031,62.84,0.038060951,291071.01,0.009198741,0.003996508,45.35,-0.025001546,0.113812712,0.111342248,-0.3889,0.128985619
